# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
         84       11.8840730839        0.0000000000        3.2171432498        0.0000010167        0.0000000000
         85       12.0109921394        0.0000000000        3.2187224631        0.0000010169        0.0000000000
         86       12.1315534010        0.0000000000        3.2198025276        0.0000010178        0.0000000000
         87       12.2456443142        0.0000000000        3.2203807020        0.0000010177        0.0000000000
         88       12.3529735340        0.0000000000        3.2206121665        0.0000010182        0.0000000000
         89       12.4534994391        0.0000000000        3.2204439248        0.0000010184        0.0000000000
         90       12.5468548001        0.0000000000        3.2201076899        0.0000010183        0.0000000000
         91       12.6330886482        0.0000000000        3.2194836278        0.0000010188        0.0000000000
         92       12.7119004046        0.0000000000        3.2187591067        0.0000010195        0.0000000000
         93       12.7831621902        0.0000000000        3.2179780553        0.0000010198        0.0000000000
         94       12.8468471441        0.0000000000        3.2171046161        0.0000010199        0.0000000000
         95       12.9027952503        0.0000000000        3.2162236931        0.0000010203        0.0000000000
         96       12.9508271155        0.0000000000        3.2154424894        0.0000010206        0.0000000000
         97       12.9909240207        0.0000000000        3.2147376154        0.0000010209        0.0000000000
         98       13.0230270711        0.0000000000        3.2141253613        0.0000010213        0.0000000000
         99       13.0470655739        0.0000000000        3.2136411989        0.0000010217        0.0000000000
        100       13.0629885999        0.0000000000        3.2133077361        0.0000010220        0.0000000000
        101       13.0679256510        0.0000000000        3.2116195726        0.0000010223        0.0000000000
        102       13.0590060992        0.0000000000        3.2070531336        0.0000010226        0.0000000000
        103       13.0362156073        0.0000000000        3.1996058048        0.0000010230        0.0000000000
        104       12.9995817603        0.0000000000        3.1892895749        0.0000010235        0.0000000000
        105       12.9491563967        0.0000000000        3.1761166151        0.0000010237        0.0000000000
        106       12.8850081376        0.0000000000        3.1601012191        0.0000010242        0.0000000000
        107       12.8072301466        0.0000000000        3.1412561886        0.0000010244        0.0000000000
        108       12.7159324727        0.0000000000        3.1195987602        0.0000010246        0.0000000000
        109       12.6112473736        0.0000000000        3.0951441036        0.0000010250        0.0000000000
        110       12.4933953549        0.0000000000        3.0678520384        0.0000010253        0.0000000000
        111       12.3624400569        0.0000000000        3.0378307194        0.0000010256        0.0000000000
        112       12.2185580438        0.0000000000        3.0051130008        0.0000010259        0.0000000000
        113       12.0620670244        0.0000000000        2.9696235839        0.0000010261        0.0000000000
        114       11.8931779575        0.0000000000        2.9313975071        0.0000010267        0.0000000000
        115       11.7119867105        0.0000000000        2.8905832902        0.0000010269        0.0000000000
        116       11.5189882282        0.0000000000        2.8470000825        0.0000010271        0.0000000000
        117       11.3142054778        0.0000000000        2.8008940500        0.0000010272        0.0000000000
        118       11.0981336741        0.0000000000        2.7521110249        0.0000010278        0.0000000000
        119       10.8709088169        0.0000000000        2.7008262770        0.0000010282        0.0000000000
        120       10.6330214776        0.0000000000        2.6469195474        0.0000010281        0.0000000000
        121       10.3845850312        0.0000000000        2.5906087612        0.0000010285        0.0000000000
        122       10.1261691296        0.0000000000        2.5317277940        0.0000010289        0.0000000000
        123        9.8579227652        0.0000000000        2.4704910367        0.0000010292        0.0000000000
        124        9.5802669603        0.0000000000        2.4068859914        0.0000010293        0.0000000000
        125        9.2936989273        0.0000000000        2.3408355147        0.0000010298        0.0000000000
        126        8.9983858767        0.0000000000        2.2725717471        0.0000010298        0.0000000000
        127        8.6947897221        0.0000000000        2.2020722298        0.0000010299        0.0000000000
        128        8.3833318526        0.0000000000        2.1293585244        0.0000010303        0.0000000000
        129        8.0644443493        0.0000000000        2.0544464201        0.0000010304        0.0000000000
        130        7.7383907499        0.0000000000        1.9775139665        0.0000010310        0.0000000000
        131        7.4056267025        0.0000000000        1.8985722900        0.0000010309        0.0000000000
        132        7.0665816640        0.0000000000        1.8176620450        0.0000010311        0.0000000000
        133        6.7216554073        0.0000000000        1.7348536230        0.0000010313        0.0000000000
        134        6.3712434149        0.0000000000        1.6502263438        0.0000010314        0.0000000000
        135        6.0157512531        0.0000000000        1.5638567441        0.0000010316        0.0000000000
        136        5.6555834870        0.0000000000        1.4758202998        0.0000010316        0.0000000000
        137        5.2911486134        0.0000000000        1.3861971723        0.0000010319        0.0000000000
        138        4.9228534561        0.0000000000        1.2950670355        0.0000010320        0.0000000000
        139        4.5511007020        0.0000000000        1.2025180177        0.0000010321        0.0000000000
        140        4.1762935678        0.0000000000        1.1086352693        0.0000010323        0.0000000000
        141        3.7988309480        0.0000000000        1.0135129015        0.0000010322        0.0000000000
        142        3.4191087751        0.0000000000        0.9172410815        0.0000010325        0.0000000000
        143        3.0375213698        0.0000000000        0.8199181920        0.0000010327        0.0000000000
        144        2.6544584255        0.0000000000        0.7216411214        0.0000010325        0.0000000000
        145        2.2703057139        0.0000000000        0.6225111939        0.0000010327        0.0000000000
        146        1.8854460182        0.0000000000        0.5226289849        0.0000010328        0.0000000000
        147        1.5002568233        0.0000000000        0.4220982062        0.0000010329        0.0000000000
        148        1.1151302229        0.0000000000        0.3210064952        0.0000010329        0.0000000000
        149        0.7303798662        0.0000000000        0.2195137097        0.0000010329        0.0000000000
        150        0.3464010901        0.0000000000        0.1176950451        0.0000010329        0.0000000000
        151        0.0364379653        0.0000000000        0.0156509416        0.0000010330        0.0000000000
        152        0.4177912323        0.0000000000        0.0865039193        0.0000010331        0.0000000000
        153        0.7973119647        0.0000000000        0.1886583910        0.0000010329        0.0000000000
        154        1.1746492015        0.0000000000        0.2907123808        0.0000010328        0.0000000000
        155        1.5495141672        0.0000000000        0.3925080152        0.0000010327        0.0000000000
        156        1.9215414167        0.0000000000        0.4939700394        0.0000010329        0.0000000000
        157        2.2904005240        0.0000000000        0.5949952883        0.0000010327        0.0000000000
        158        2.6557769055        0.0000000000        0.6954696125        0.0000010327        0.0000000000
        159        3.0173490833        0.0000000000        0.7952951834        0.0000010327        0.0000000000
        160        3.3748477773        0.0000000000        0.8943284222        0.0000010326        0.0000000000
        161        3.7279570157        0.0000000000        0.9924758500        0.0000010325        0.0000000000
        162        4.0763675461        0.0000000000        1.0896503148        0.0000010320        0.0000000000
        163        4.4197937731        0.0000000000        1.1857461557        0.0000010320        0.0000000000
        164        4.7579579630        0.0000000000        1.2806583017        0.0000010320        0.0000000000
        165        5.0905819318        0.0000000000        1.3742899301        0.0000010319        0.0000000000
        166        5.4173982279        0.0000000000        1.4665402498        0.0000010315        0.0000000000
        167        5.7381562543        0.0000000000        1.5573049669        0.0000010315        0.0000000000
        168        6.0525810170        0.0000000000        1.6465086378        0.0000010313        0.0000000000
        169        6.3604202755        0.0000000000        1.7340638357        0.0000010312        0.0000000000
        170        6.6614322226        0.0000000000        1.8198812684        0.0000010309        0.0000000000
        171        6.9553824551        0.0000000000        1.9038754154        0.0000010310        0.0000000000
        172        7.2420367064        0.0000000000        1.9859662729        0.0000010307        0.0000000000
        173        7.5211682404        0.0000000000        2.0660777178        0.0000010303        0.0000000000
        174        7.7925605520        0.0000000000        2.1441354558        0.0000010303        0.0000000000
        175        8.0559973900        0.0000000000        2.2200681088        0.0000010301        0.0000000000
        176        8.3112764959        0.0000000000        2.2938080316        0.0000010297        0.0000000000
        177        8.5581980841        0.0000000000        2.3652907624        0.0000010298        0.0000000000
        178        8.7965704385        0.0000000000        2.4344523797        0.0000010290        0.0000000000
        179        9.0262054078        0.0000000000        2.5012380482        0.0000010291        0.0000000000
        180        9.2469225470        0.0000000000        2.5655952264        0.0000010283        0.0000000000
        181        9.4585733476        0.0000000000        2.6274451677        0.0000010283        0.0000000000
        182        9.6609735557        0.0000000000        2.6867604244        0.0000010284        0.0000000000
        183        9.8539671774        0.0000000000        2.7434953839        0.0000010277        0.0000000000
        184       10.0373956071        0.0000000000        2.7976153872        0.0000010275        0.0000000000
        185       10.2111563357        0.0000000000        2.8490342558        0.0000010276        0.0000000000
        186       10.3750935925        0.0000000000        2.8977367272        0.0000010268        0.0000000000
        187       10.5290521139        0.0000000000        2.9437203113        0.0000010268        0.0000000000
        188       10.6729756702        0.0000000000        2.9868796850        0.0000010262        0.0000000000
        189       10.8067033776        0.0000000000        3.0272390592        0.0000010260        0.0000000000
        190       10.9301589789        0.0000000000        3.0647379630        0.0000010258        0.0000000000
        191       11.0432352068        0.0000000000        3.0993651319        0.0000010257        0.0000000000
        192       11.1458654929        0.0000000000        3.1310688881        0.0000010253        0.0000000000
        193       11.2379380140        0.0000000000        3.1598644544        0.0000010250        0.0000000000
        194       11.3194334020        0.0000000000        3.1856730974        0.0000010245        0.0000000000
        195       11.3902518253        0.0000000000        3.2085161941        0.0000010241        0.0000000000
        196       11.4503408533        0.0000000000        3.2283754487        0.0000010239        0.0000000000
        197       11.4996896785        0.0000000000        3.2451912043        0.0000010234        0.0000000000
        198       11.5382370419        0.0000000000        3.2589807558        0.0000010233        0.0000000000
        199       11.5659551966        0.0000000000        3.2697256644        0.0000010231        0.0000000000
        200       11.5828331206        0.0000000000        3.2774066247        0.0000010227        0.0000000000
        201       11.5888628496        0.0000000000        3.2820081799        0.0000010221        0.0000000000
        202       11.5840414939        0.0000000000        3.2835211542        0.0000010219        0.0000000000
        203       11.5683766683        0.0000000000        3.2819368921        0.0000010214        0.0000000000
        204       11.5418832389        0.0000000000        3.2772476589        0.0000010212        0.0000000000
        205       11.5045863596        0.0000000000        3.2694479046        0.0000010209        0.0000000000
        206       11.4565176597        0.0000000000        3.2585337988        0.0000010204        0.0000000000
        207       11.3977190559        0.0000000000        3.2445026834        0.0000010203        0.0000000000
        208       11.3282404177        0.0000000000        3.2273553165        0.0000010199        0.0000000000
        209       11.2481381665        0.0000000000        3.2070934069        0.0000010192        0.0000000000
        210       11.1574689991        0.0000000000        3.1837312805        0.0000010191        0.0000000000
        211       11.0563426401        0.0000000000        3.1572377336        0.0000010191        0.0000000000
        212       10.9448072269        0.0000000000        3.1276557863        0.0000010186        0.0000000000
        213       10.8229437688        0.0000000000        3.0950120513        0.0000010186        0.0000000000
        214       10.6908995633        0.0000000000        3.0592610663        0.0000010181        0.0000000000
        215       10.5487240378        0.0000000000        3.0204844190        0.0000010180        0.0000000000
        216       10.3965804697        0.0000000000        2.9786489966        0.0000010173        0.0000000000
        217       10.2345435090        0.0000000000        2.9338271067        0.0000010169        0.0000000000
        218       10.0627903827        0.0000000000        2.8859906522        0.0000010169        0.0000000000
        219        9.8814091845        0.0000000000        2.8352242257        0.0000010167        0.0000000000
        220        9.6905820405        0.0000000000        2.7815173459        0.0000010162        0.0000000000
        221        9.4904443478        0.0000000000        2.7249231566        0.0000010160        0.0000000000
        222        9.2811378178        0.0000000000        2.6654999753        0.0000010155        0.0000000000
        223        9.0628556321        0.0000000000        2.6032623481        0.0000010154        0.0000000000
        224        8.8357604266        0.0000000000        2.5382663432        0.0000010151        0.0000000000
        225        8.6000201405        0.0000000000        2.4705768702        0.0000010149        0.0000000000
        226        8.3558234149        0.0000000000        2.4002453042        0.0000010149        0.0000000000
        227        8.1033619349        0.0000000000        2.3273334300        0.0000010144        0.0000000000
        228        7.8428424015        0.0000000000        2.2518942361        0.0000010143        0.0000000000
        229        7.5744638343        0.0000000000        2.1740023862        0.0000010141        0.0000000000
        230        7.2984310335        0.0000000000        2.0937376383        0.0000010137        0.0000000000
        231        7.0149627345        0.0000000000        2.0111753982        0.0000010136        0.0000000000
        232        6.7242825065        0.0000000000        1.9263938274        0.0000010135        0.0000000000
        233        6.4266200553        0.0000000000        1.8394796190        0.0000010130        0.0000000000
        234        6.1222100280        0.0000000000        1.7505218248        0.0000010129        0.0000000000
        235        5.8112909077        0.0000000000        1.6596138320        0.0000010129        0.0000000000
        236        5.4941088046        0.0000000000        1.5668533015        0.0000010126        0.0000000000
        237        5.1709172446        0.0000000000        1.4723406487        0.0000010128        0.0000000000
        238        4.8419685923        0.0000000000        1.3761848653        0.0000010126        0.0000000000
        239        4.5075346174        0.0000000000        1.2784836545        0.0000010123        0.0000000000
        240        4.1678841958        0.0000000000        1.1793482037        0.0000010121        0.0000000000
        241        3.8232836385        0.0000000000        1.0789003979        0.0000010120        0.0000000000
        242        3.4740159932        0.0000000000        0.9772536142        0.0000010120        0.0000000000
        243        3.1203671651        0.0000000000        0.8745264733        0.0000010118        0.0000000000
        244        2.7626286026        0.0000000000        0.7708382525        0.0000010121        0.0000000000
        245        2.4010872988        0.0000000000        0.6663229406        0.0000010116        0.0000000000
        246        2.0360652987        0.0000000000        0.5610836104        0.0000010119        0.0000000000
        247        1.6678656180        0.0000000000        0.4552502234        0.0000010115        0.0000000000
        248        1.2967907112        0.0000000000        0.3489627039        0.0000010115        0.0000000000
        249        0.9231575133        0.0000000000        0.2423462229        0.0000010115        0.0000000000
        250        0.5472930170        0.0000000000        0.1355298363        0.0000010115        0.0000000000
        251        0.1695168623        0.0000000000        0.0286487761        0.0000010116        0.0000000000
        252        0.2098010025        0.0000000000        0.0782037950        0.0000010113        0.0000000000
        253        0.5903514131        0.0000000000        0.1848708315        0.0000010113        0.0000000000
        254        0.9717904124        0.0000000000        0.2912220132        0.0000010114        0.0000000000
        255        1.3537665240        0.0000000000        0.3971348433        0.0000010116        0.0000000000
        256        1.7359306094        0.0000000000        0.5024784358        0.0000010115        0.0000000000
        257        2.1179120144        0.0000000000        0.6071407972        0.0000010114        0.0000000000
        258        2.4993351652        0.0000000000        0.7110106400        0.0000010115        0.0000000000
        259        2.8798540222        0.0000000000        0.8139490890        0.0000010117        0.0000000000
        260        3.2590949780        0.0000000000        0.9158380231        0.0000010122        0.0000000000
        261        3.6366791260        0.0000000000        1.0165657284        0.0000010121        0.0000000000
        262        4.0122246663        0.0000000000        1.1160210516        0.0000010122        0.0000000000
        263        4.3853479652        0.0000000000        1.2140958760        0.0000010121        0.0000000000
        264        4.7556636083        0.0000000000        1.3106828660        0.0000010123        0.0000000000
        265        5.1227815121        0.0000000000        1.4056782129        0.0000010125        0.0000000000
        266        5.4863159497        0.0000000000        1.4989797840        0.0000010124        0.0000000000
        267        5.8458575296        0.0000000000        1.5905043582        0.0000010129        0.0000000000
        268        6.2010222988        0.0000000000        1.6801503764        0.0000010129        0.0000000000
        269        6.5514151488        0.0000000000        1.7678282988        0.0000010132        0.0000000000
        270        6.8966455058        0.0000000000        1.8534488265        0.0000010133        0.0000000000
        271        7.2362979339        0.0000000000        1.9369475804        0.0000010135        0.0000000000
        272        7.5699838769        0.0000000000        2.0182424780        0.0000010139        0.0000000000
        273        7.8973097592        0.0000000000        2.0972602759        0.0000010138        0.0000000000
        274        8.2178800599        0.0000000000        2.1739331722        0.0000010141        0.0000000000
        275        8.5313054358        0.0000000000        2.2481983030        0.0000010145        0.0000000000
        276        8.8371958580        0.0000000000        2.3199975378        0.0000010144        0.0000000000
        277        9.1351839028        0.0000000000        2.3892616814        0.0000010147        0.0000000000
        278        9.4249008810        0.0000000000        2.4559301520        0.0000010148        0.0000000000
        279        9.7058925755        0.0000000000        2.5200268649        0.0000010154        0.0000000000
        280        9.9778426786        0.0000000000        2.5814636391        0.0000010155        0.0000000000
        281       10.2404632008        0.0000000000        2.6401369014        0.0000010159        0.0000000000
        282       10.4933092034        0.0000000000        2.6960935416        0.0000010161        0.0000000000
        283       10.7360068205        0.0000000000        2.7493278945        0.0000010161        0.0000000000
        284       10.9683896517        0.0000000000        2.7996647826        0.0000010166        0.0000000000
        285       11.1899300195        0.0000000000        2.8472578562        0.0000010171        0.0000000000
        286       11.4004566208        0.0000000000        2.8919619277        0.0000010171        0.0000000000
        287       11.5996168324        0.0000000000        2.9338050978        0.0000010172        0.0000000000
        288       11.7871408131        0.0000000000        2.9727567606        0.0000010177        0.0000000000
        289       11.9627297461        0.0000000000        3.0088265180        0.0000010184        0.0000000000
        290       12.1262000609        0.0000000000        3.0419393776        0.0000010184        0.0000000000
        291       12.2771654609        0.0000000000        3.0722108841        0.0000010187        0.0000000000
        292       12.4156075019        0.0000000000        3.0994549371        0.0000010192        0.0000000000
        293       12.5411266703        0.0000000000        3.1238343985        0.0000010193        0.0000000000
        294       12.6535838333        0.0000000000        3.1452997737        0.0000010197        0.0000000000
        295       12.7529050265        0.0000000000        3.1637676835        0.0000010202        0.0000000000
        296       12.8388570598        0.0000000000        3.1793044637        0.0000010202        0.0000000000
        297       12.9112579036        0.0000000000        3.1919564817        0.0000010205        0.0000000000
        298       12.9700533618        0.0000000000        3.2016716095        0.0000010212        0.0000000000
        299       13.0151602906        0.0000000000        3.2084498163        0.0000010214        0.0000000000
        300       13.0464936372        0.0000000000        3.2123037418        0.0000010218        0.0000000000
        301       13.0639910196        0.0000000000        3.2132494531        0.0000010220        0.0000000000
        302       13.0676203591        0.0000000000        3.2112962991        0.0000010226        0.0000000000
        303       13.0573698358        0.0000000000        3.2064526163        0.0000010227        0.0000000000
        304       13.0332500447        0.0000000000        3.1987298058        0.0000010230        0.0000000000
        305       12.9952911938        0.0000000000        3.1881391502        0.0000010233        0.0000000000
        306       12.9435464112        0.0000000000        3.1746926985        0.0000010237        0.0000000000
        307       12.8780877518        0.0000000000        3.1584051404        0.0000010239        0.0000000000
        308       12.7990074237        0.0000000000        3.1392901549        0.0000010244        0.0000000000
        309       12.7064195765        0.0000000000        3.1173635000        0.0000010245        0.0000000000
        310       12.6004596591        0.0000000000        3.0926419727        0.0000010248        0.0000000000
        311       12.4813563270        0.0000000000        3.0650749706        0.0000010252        0.0000000000
        312       12.3491482319        0.0000000000        3.0348002588        0.0000010260        0.0000000000
        313       12.2040400958        0.0000000000        3.0018224105        0.0000010262        0.0000000000
        314       12.0463624867        0.0000000000        2.9660588358        0.0000010263        0.0000000000
        315       11.8762780474        0.0000000000        2.9275880442        0.0000010262        0.0000000000
        316       11.6939289441        0.0000000000        2.8865203318        0.0000010270        0.0000000000
        317       11.4998192907        0.0000000000        2.8426688068        0.0000010270        0.0000000000
        318       11.2939165616        0.0000000000        2.7963262623        0.0000010276        0.0000000000
        319       11.0767853002        0.0000000000        2.7472828122        0.0000010280        0.0000000000
        320       10.8484967847        0.0000000000        2.6957703181        0.0000010282        0.0000000000
        321       10.6096121268        0.0000000000        2.6416050593        0.0000010282        0.0000000000
        322       10.3601955077        0.0000000000        2.5850552648        0.0000010285        0.0000000000
        323       10.1008040941        0.0000000000        2.5259641939        0.0000010292        0.0000000000
        324        9.8316673349        0.0000000000        2.4644753891        0.0000010289        0.0000000000
        325        9.5531332134        0.0000000000        2.4006406643        0.0000010295        0.0000000000
        326        9.2656912105        0.0000000000        2.3343945296        0.0000010297        0.0000000000
        327        8.9695963823        0.0000000000        2.2658905882        0.0000010297        0.0000000000
        328        8.6652308580        0.0000000000        2.1951754524        0.0000010298        0.0000000000
        329        8.3530322260        0.0000000000        2.1222588285        0.0000010302        0.0000000000
        330        8.0334193785        0.0000000000        2.0471713147        0.0000010305        0.0000000000
        331        7.7067365994        0.0000000000        1.9700146907        0.0000010308        0.0000000000
        332        7.3733569215        0.0000000000        1.8908798008        0.0000010309        0.0000000000
        333        7.0337256043        0.0000000000        1.8097910106        0.0000010310        0.0000000000
        334        6.6882517179        0.0000000000        1.7268097239        0.0000010315        0.0000000000
        335        6.3373357424        0.0000000000        1.6420123226        0.0000010316        0.0000000000
        336        5.9813790169        0.0000000000        1.5554793594        0.0000010314        0.0000000000
        337        5.6207863535        0.0000000000        1.4672880016        0.0000010317        0.0000000000
        338        5.2559661967        0.0000000000        1.3775156238        0.0000010319        0.0000000000
        339        4.8873226786        0.0000000000        1.2862471234        0.0000010321        0.0000000000
        340        4.5152616560        0.0000000000        1.1935659594        0.0000010322        0.0000000000
        341        4.1401836653        0.0000000000        1.0995609534        0.0000010323        0.0000000000
        342        3.7624884855        0.0000000000        1.0043239774        0.0000010324        0.0000000000
        343        3.3825713818        0.0000000000        0.9079480739        0.0000010325        0.0000000000
        344        3.0008271131        0.0000000000        0.8105298401        0.0000010326        0.0000000000
        345        2.6176445691        0.0000000000        0.7121669877        0.0000010328        0.0000000000
        346        2.2334093680        0.0000000000        0.6129600038        0.0000010327        0.0000000000
        347        1.8485027447        0.0000000000        0.5130120347        0.0000010331        0.0000000000
        348        1.4633229666        0.0000000000        0.4124048242        0.0000010328        0.0000000000
        349        1.0781918319        0.0000000000        0.3112964689        0.0000010330        0.0000000000
        350        0.6935010551        0.0000000000        0.2097680027        0.0000010329        0.0000000000
        351        0.3096249404        0.0000000000        0.1079171317        0.0000010327        0.0000000000
        352        0.0730837083        0.0000000000        0.0058547011        0.0000010328        0.0000000000
        353        0.4542750441        0.0000000000        0.0963034791        0.0000010329        0.0000000000
        354        0.8335839141        0.0000000000        0.1984685426        0.0000010326        0.0000000000
        355        1.2107206260        0.0000000000        0.3004793220        0.0000010328        0.0000000000
        356        1.5853265354        0.0000000000        0.4022467486        0.0000010329        0.0000000000
        357        1.9570556370        0.0000000000        0.5036767993        0.0000010325        0.0000000000
        358        2.3255893226        0.0000000000        0.6046573319        0.0000010328        0.0000000000
        359        2.6906070701        0.0000000000        0.7050810421        0.0000010323        0.0000000000
        360        3.0518088436        0.0000000000        0.8048271794        0.0000010326        0.0000000000
        361        3.4089047568        0.0000000000        0.9037717810        0.0000010323        0.0000000000
        362        3.7615717445        0.0000000000        1.0018338970        0.0000010324        0.0000000000
        363        4.1095113507        0.0000000000        1.0989126345        0.0000010321        0.0000000000
        364        4.4524428266        0.0000000000        1.1948994444        0.0000010320        0.0000000000
        365        4.7900838364        0.0000000000        1.2896947901        0.0000010320        0.0000000000
