# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
          1        0.0000000000       97.2664449316        0.0000000000523321249.8926005363        0.0000000000
        348        1.9766386669       12.6827261545        0.6325830949  5458700.0967915216        0.0000000000
        349        1.6039256695       12.6651490461        0.5339707152  5411419.3188877581        0.0000000000
        350        1.2310688696       12.6554611241        0.4345872861  5375871.3500464531        0.0000000000
        351        0.8584380442       12.6354278550        0.3345198610  5348491.4609383596        0.0000000000
        352        0.4864016168       12.6234066437        0.2338549114  5333116.6057978738        0.0000000000
        353        0.1153063309       12.6009099036        0.1326964026  5326235.4834614415        0.0000000000
        354        0.2545160159       12.5865741238        0.0311633769  5331244.1356290421        0.0000000000
        355        0.6227044492       12.5616402621        0.0706616772  5345194.1356591256        0.0000000000
        356        0.9890086347       12.5450538978        0.1725895301  5370378.6877593091        0.0000000000
        357        1.3530952441       12.5177876594        0.2745138942  5404885.0943141952        0.0000000000
        358        1.7146209728       12.4990405244        0.3763473410  5449915.5449048635        0.0000000000
        359        2.0732686684       12.4695367843        0.4779818511  5504587.5023828875        0.0000000000
        360        2.4287257573       12.4487404244        0.5793074570  5569050.2582695205        0.0000000000
        361        2.7807127829       12.4171398984        0.6801850596  5642982.9200913394        0.0000000000
        362        3.1289724533       12.3944849435        0.7804592447  5726013.3878292516        0.0000000000
        363        3.4731930741       12.3609854503        0.8800388543  5817932.6335872980        0.0000000000
        364        3.8130734515       12.3366513865        0.9788256111  5918373.4902803786        0.0000000000
        365        4.1483388520       12.3014454942        1.0767038839  6027008.8785147034        0.0000000000
        366        4.4787177953       12.2756536154        1.1735610180  6143399.2358008586        0.0000000000
        367        4.8039469687       12.2389836539        1.2692843796  6267152.0381108271        0.0000000000
        368        5.1237994603       12.2119984810        1.3637267726  6397727.1590319695        0.0000000000
        369        5.4380018114       12.1741496317        1.4568019457  6534688.2607582975        0.0000000000
        370        5.7462919659       12.1462365537        1.5484177057  6677546.8550090073        0.0000000000
        371        6.0484267369       12.1074749640        1.6384706348  6825744.3707606802        0.0000000000
        372        6.3441712975       12.0789269165        1.7268562952  6978753.1891712984        0.0000000000
        373        6.6332985653       12.0395625402        1.8134722849  7135955.1280064071        0.0000000000
        374        6.9155811961       12.0106891888        1.8982226628  7296809.1157781333        0.0000000000
        375        7.1907942603       11.9710413525        1.9810146329  7460663.2621208373        0.0000000000
        376        7.4587218162       11.9421721972        2.0617620985  7626939.7458594227        0.0000000000
        377        7.7191535000       11.9025754957        2.1403796466  7794965.9387495061        0.0000000000
        378        7.9718840472       11.8740380187        2.2167845319  7964316.5814893870        0.0000000000
        379        8.2167128393       11.8348273584        2.2909013289  8133771.2729266565        0.0000000000
        380        8.4534466551       11.8069565707        2.3626542033  8303690.9494272564        0.0000000000
        381        8.6818964499       11.7684770789        2.4319718582  8472073.8428007979        0.0000000000
        382        8.9018660340       11.7415976416        2.4988042964  8639822.0847144593        0.0000000000
        383        9.1132030641       11.7041819485        2.5630597845  8804634.4341051970        0.0000000000
        384        9.3157432970       11.6786485486        2.6246739622  8967455.7191068344        0.0000000000
        385        9.5093107366       11.6426418064        2.6836041340  9126109.1784971543        0.0000000000
        386        9.6937227252       11.6187402800        2.7398267999  9281596.1986843254        0.0000000000
        387        9.8688576302       11.5844377886        2.7932602862  9431688.4484032504        0.0000000000
        388       10.0345925731       11.5625018129        2.8438309865  9577327.0384326745        0.0000000000
        389       10.1907344680       11.5302262583        2.8915593614  9716477.5101421122        0.0000000000
        390       10.3372061580       11.5105253011        2.9363504127  9850070.7132316530        0.0000000000
        391       10.4738613499       11.4805667645        2.9781930272  9976042.8717179745        0.0000000000
        392       10.6005873424       11.4633590164        3.0170521874 10095486.4351147283        0.0000000000
        393       10.7172770171       11.4359643225        3.0528967954 10206328.9496635608        0.0000000000
        394       10.8238437539       11.4214990716        3.0856839568 10309693.5508430619        0.0000000000
        395       10.9201596357       11.3968918851        3.1154293080 10403655.0157161038        0.0000000000
        396       11.0061912708       11.3853687773        3.1420516362 10488984.8289383817        0.0000000000
        397       11.0818298529       11.3637698601        3.1655700772 10562865.0521305036        0.0000000000
        398       11.1469954787       11.3553382034        3.1859813686 10628387.3996466324        0.0000000000
        399       11.2016688090       11.3368954340        3.2032233218 10682224.1198221091        0.0000000000
        400       11.2457823850       11.3317274289        3.2172981462 10727460.9586833790        0.0000000000
        401       11.2792782029       11.3165592472        3.2282144695 10761198.7714759968        0.0000000000
        402       11.3021278878       11.3147067523        3.2359600890 10786088.5509371683        0.0000000000
        403       11.3143188103       11.3028905593        3.2405206180 10799666.4134848826        0.0000000000
        404       11.3143188103       11.3028904980        3.2405206180 10799666.3549282774        0.0000000000
        405       11.3143188103       11.3028904980        3.2405206180 10799666.3549282774        0.0000000000
